"Gene_Id","padj","logFC","status","source_file"
"238805_at",0.005911,-1.2797041,"Downregulated","DEGs_Data_2.csv"
"213265_at",0.005911,-7.9790466,"Downregulated","DEGs_Data_2.csv"
"219087_at",0.005911,2.6340362,"Upregulated","DEGs_Data_2.csv"
"221008_s_at",0.005911,-5.1363434,"Downregulated","DEGs_Data_2.csv"
"203414_at",0.005965,0.981707,"Not_Significant","DEGs_Data_2.csv"
"1555854_at",0.005965,-3.773018,"Downregulated","DEGs_Data_2.csv"
"242945_at",0.005965,-1.6541173,"Downregulated","DEGs_Data_2.csv"
"227249_at",0.005986,1.1252454,"Upregulated","DEGs_Data_2.csv"
"212488_at",0.006003,1.6469499,"Upregulated","DEGs_Data_2.csv"
"209453_at",0.006003,-1.6215008,"Downregulated","DEGs_Data_2.csv"
"204051_s_at",0.006053,3.4940891,"Upregulated","DEGs_Data_2.csv"
"201110_s_at",0.006053,1.5622452,"Upregulated","DEGs_Data_2.csv"
"1558619_at",0.006053,-2.1141663,"Downregulated","DEGs_Data_2.csv"
"240110_at",0.006122,-2.0219058,"Downregulated","DEGs_Data_2.csv"
"224733_at",0.006127,1.0293608,"Upregulated","DEGs_Data_2.csv"
"214213_x_at",0.006128,-1.0583764,"Downregulated","DEGs_Data_2.csv"
"204777_s_at",0.006128,-4.1026149,"Downregulated","DEGs_Data_2.csv"
"203236_s_at",0.006128,-1.0170078,"Downregulated","DEGs_Data_2.csv"
"229218_at",0.006133,2.1969774,"Upregulated","DEGs_Data_2.csv"
"211160_x_at",0.006168,1.4675245,"Upregulated","DEGs_Data_2.csv"
"224694_at",0.006168,1.5746333,"Upregulated","DEGs_Data_2.csv"
"214651_s_at",0.006178,2.4582846,"Upregulated","DEGs_Data_2.csv"
"228198_s_at",0.006178,-0.811409,"Not_Significant","DEGs_Data_2.csv"
"216673_at",0.006178,-2.0557398,"Downregulated","DEGs_Data_2.csv"
"236179_at",0.00618,1.9496544,"Upregulated","DEGs_Data_2.csv"
"219632_s_at",0.006182,-0.902403,"Not_Significant","DEGs_Data_2.csv"
"200804_at",0.006206,-0.7715714,"Not_Significant","DEGs_Data_2.csv"
"203769_s_at",0.006206,-1.3273977,"Downregulated","DEGs_Data_2.csv"
"1565282_at",0.006245,-2.579427,"Downregulated","DEGs_Data_2.csv"
"201614_s_at",0.006263,1.1873157,"Upregulated","DEGs_Data_2.csv"
"228503_at",0.006422,-1.7768097,"Downregulated","DEGs_Data_2.csv"
"201792_at",0.006439,1.8902135,"Upregulated","DEGs_Data_2.csv"
"201895_at",0.006458,-0.7147016,"Not_Significant","DEGs_Data_2.csv"
"240601_at",0.006461,-0.9018901,"Not_Significant","DEGs_Data_2.csv"
"50965_at",0.006473,-1.7816401,"Downregulated","DEGs_Data_2.csv"
"1552910_at",0.006473,-3.1810782,"Downregulated","DEGs_Data_2.csv"
"222597_at",0.006473,-0.7312143,"Not_Significant","DEGs_Data_2.csv"
"213125_at",0.006473,1.8944706,"Upregulated","DEGs_Data_2.csv"
"228993_s_at",0.006473,-1.0617288,"Downregulated","DEGs_Data_2.csv"
"205618_at",0.006519,1.3326287,"Upregulated","DEGs_Data_2.csv"
"238623_at",0.006534,1.8957303,"Upregulated","DEGs_Data_2.csv"
"210358_x_at",0.006534,-0.9395156,"Not_Significant","DEGs_Data_2.csv"
"230117_at",0.006548,-2.9647364,"Downregulated","DEGs_Data_2.csv"
"223095_at",0.00656,1.3184071,"Upregulated","DEGs_Data_2.csv"
"215658_at",0.006582,-2.8118794,"Downregulated","DEGs_Data_2.csv"
"201744_s_at",0.006594,1.1653879,"Upregulated","DEGs_Data_2.csv"
"223208_at",0.006594,0.904939,"Not_Significant","DEGs_Data_2.csv"
"1566485_at",0.006594,-2.1571673,"Downregulated","DEGs_Data_2.csv"
"230006_s_at",0.006594,-1.1020577,"Downregulated","DEGs_Data_2.csv"
"204241_at",0.006594,-1.1109117,"Downregulated","DEGs_Data_2.csv"
"1570156_s_at",0.006594,-0.8975755,"Not_Significant","DEGs_Data_2.csv"
"211719_x_at",0.006594,2.1824677,"Upregulated","DEGs_Data_2.csv"
"208813_at",0.006594,-1.2584847,"Downregulated","DEGs_Data_2.csv"
"229554_at",0.006631,1.5595454,"Upregulated","DEGs_Data_2.csv"
"211442_x_at",0.006662,-1.4263904,"Downregulated","DEGs_Data_2.csv"
"219257_s_at",0.006662,1.9800806,"Upregulated","DEGs_Data_2.csv"
"200086_s_at",0.006693,-0.5854279,"Not_Significant","DEGs_Data_2.csv"
"215076_s_at",0.006693,1.146453,"Upregulated","DEGs_Data_2.csv"
"1552518_s_at",0.006711,2.6465904,"Upregulated","DEGs_Data_2.csv"
"205112_at",0.006739,-1.6060907,"Downregulated","DEGs_Data_2.csv"
"210990_s_at",0.006739,1.9312755,"Upregulated","DEGs_Data_2.csv"
"1568981_at",0.006739,-1.0355685,"Downregulated","DEGs_Data_2.csv"
"202306_at",0.006739,0.780748,"Not_Significant","DEGs_Data_2.csv"
"1565701_at",0.006739,-1.0611473,"Downregulated","DEGs_Data_2.csv"
"202281_at",0.006739,-0.8366794,"Not_Significant","DEGs_Data_2.csv"
"205069_s_at",0.006739,-0.9438914,"Not_Significant","DEGs_Data_2.csv"
"41037_at",0.006772,1.0794868,"Upregulated","DEGs_Data_2.csv"
"205206_at",0.006837,2.1219398,"Upregulated","DEGs_Data_2.csv"
"205141_at",0.006841,-2.0570028,"Downregulated","DEGs_Data_2.csv"
"204326_x_at",0.006853,-1.717194,"Downregulated","DEGs_Data_2.csv"
"213738_s_at",0.006928,-0.6382022,"Not_Significant","DEGs_Data_2.csv"
"221122_at",0.006942,-4.0740828,"Downregulated","DEGs_Data_2.csv"
"221241_s_at",0.006942,-1.6574986,"Downregulated","DEGs_Data_2.csv"
"240096_at",0.006942,-1.923969,"Downregulated","DEGs_Data_2.csv"
"227755_at",0.006981,-0.9663736,"Not_Significant","DEGs_Data_2.csv"
"231849_at",0.006981,2.6227376,"Upregulated","DEGs_Data_2.csv"
"204165_at",0.006999,1.7321758,"Upregulated","DEGs_Data_2.csv"
"225175_s_at",0.006999,-1.0519176,"Downregulated","DEGs_Data_2.csv"
"202698_x_at",0.007123,-0.5801078,"Not_Significant","DEGs_Data_2.csv"
"226652_at",0.007123,-0.7175885,"Not_Significant","DEGs_Data_2.csv"
"227999_at",0.00718,-0.704239,"Not_Significant","DEGs_Data_2.csv"
"225367_at",0.007282,0.9942803,"Not_Significant","DEGs_Data_2.csv"
"204052_s_at",0.007282,3.4065385,"Upregulated","DEGs_Data_2.csv"
"231732_at",0.007282,-2.1118725,"Downregulated","DEGs_Data_2.csv"
"242913_at",0.007282,-2.5298135,"Downregulated","DEGs_Data_2.csv"
"1567252_at",0.007283,-2.0399148,"Downregulated","DEGs_Data_2.csv"
"1555265_at",0.007283,-1.9802076,"Downregulated","DEGs_Data_2.csv"
"240422_at",0.007293,-2.2189887,"Downregulated","DEGs_Data_2.csv"
"216063_at",0.007304,-1.1666795,"Downregulated","DEGs_Data_2.csv"
"218844_at",0.007315,-1.2278547,"Downregulated","DEGs_Data_2.csv"
"241349_at",0.007315,-1.4100767,"Downregulated","DEGs_Data_2.csv"
"226695_at",0.007315,2.1126396,"Upregulated","DEGs_Data_2.csv"
"218124_at",0.007324,-1.124912,"Downregulated","DEGs_Data_2.csv"
"203820_s_at",0.007403,3.2869979,"Upregulated","DEGs_Data_2.csv"
"237879_at",0.007416,-1.1190647,"Downregulated","DEGs_Data_2.csv"
"220609_at",0.007416,-1.4407435,"Downregulated","DEGs_Data_2.csv"
"213010_at",0.007441,1.2846208,"Upregulated","DEGs_Data_2.csv"
"203768_s_at",0.007441,-1.7986646,"Downregulated","DEGs_Data_2.csv"
"227107_at",0.007441,0.8294319,"Not_Significant","DEGs_Data_2.csv"
"232699_at",0.007441,-1.3128572,"Downregulated","DEGs_Data_2.csv"
"228787_s_at",0.007535,1.7120242,"Upregulated","DEGs_Data_2.csv"
"1554869_at",0.007642,-0.8154945,"Not_Significant","DEGs_Data_2.csv"
"215074_at",0.007662,1.0522716,"Upregulated","DEGs_Data_2.csv"
"225464_at",0.007662,1.2955987,"Upregulated","DEGs_Data_2.csv"
"203417_at",0.007662,2.1811041,"Upregulated","DEGs_Data_2.csv"
"218531_at",0.007702,-0.8314868,"Not_Significant","DEGs_Data_2.csv"
"1560850_at",0.007702,-3.6415226,"Downregulated","DEGs_Data_2.csv"
"230573_at",0.007702,-2.2435405,"Downregulated","DEGs_Data_2.csv"
"224307_x_at",0.007734,-1.1695583,"Downregulated","DEGs_Data_2.csv"
"231120_x_at",0.007734,-2.773715,"Downregulated","DEGs_Data_2.csv"
"201616_s_at",0.007734,1.5775948,"Upregulated","DEGs_Data_2.csv"
"211549_s_at",0.007734,-2.7404028,"Downregulated","DEGs_Data_2.csv"
"231704_at",0.007734,-1.1446395,"Downregulated","DEGs_Data_2.csv"
"204151_x_at",0.007734,-2.7298538,"Downregulated","DEGs_Data_2.csv"
"202366_at",0.007734,-0.9349228,"Not_Significant","DEGs_Data_2.csv"
"221731_x_at",0.007734,1.3760699,"Upregulated","DEGs_Data_2.csv"
"237999_at",0.007734,-0.8490084,"Not_Significant","DEGs_Data_2.csv"
"217428_s_at",0.007734,4.3649872,"Upregulated","DEGs_Data_2.csv"
"204362_at",0.007734,1.1228581,"Upregulated","DEGs_Data_2.csv"
"233002_at",0.007734,-2.0125141,"Downregulated","DEGs_Data_2.csv"
"216442_x_at",0.007734,2.1089024,"Upregulated","DEGs_Data_2.csv"
"230096_at",0.007734,-1.1826703,"Downregulated","DEGs_Data_2.csv"
"213338_at",0.007734,1.4560434,"Upregulated","DEGs_Data_2.csv"
"203940_s_at",0.007734,1.0981434,"Upregulated","DEGs_Data_2.csv"
"229655_at",0.007762,2.5820198,"Upregulated","DEGs_Data_2.csv"
"214116_at",0.007762,-1.0911358,"Downregulated","DEGs_Data_2.csv"
"212112_s_at",0.007779,-1.1146979,"Downregulated","DEGs_Data_2.csv"
"208782_at",0.007779,1.3933127,"Upregulated","DEGs_Data_2.csv"
"232214_x_at",0.007779,-2.0380731,"Downregulated","DEGs_Data_2.csv"
"238852_at",0.007786,2.0463874,"Upregulated","DEGs_Data_2.csv"
"219787_s_at",0.007801,1.4763034,"Upregulated","DEGs_Data_2.csv"
"212746_s_at",0.007801,1.2424428,"Upregulated","DEGs_Data_2.csv"
"202310_s_at",0.007801,2.2098504,"Upregulated","DEGs_Data_2.csv"
"38340_at",0.007801,-0.7756721,"Not_Significant","DEGs_Data_2.csv"
"228360_at",0.007801,-3.1547356,"Downregulated","DEGs_Data_2.csv"
"223475_at",0.007801,2.5712471,"Upregulated","DEGs_Data_2.csv"
"206263_at",0.007834,-1.3462941,"Downregulated","DEGs_Data_2.csv"
"207033_at",0.007837,-7.7469969,"Downregulated","DEGs_Data_2.csv"
"206561_s_at",0.007837,-4.5482946,"Downregulated","DEGs_Data_2.csv"
"238811_at",0.007851,-1.2773207,"Downregulated","DEGs_Data_2.csv"
"222449_at",0.007868,1.9360001,"Upregulated","DEGs_Data_2.csv"
"240934_at",0.007884,-1.0993772,"Downregulated","DEGs_Data_2.csv"
"207031_at",0.007884,2.928947,"Upregulated","DEGs_Data_2.csv"
"1558139_at",0.007884,2.088069,"Upregulated","DEGs_Data_2.csv"
"224371_at",0.007943,-1.8036343,"Downregulated","DEGs_Data_2.csv"
"1552608_at",0.007943,-2.3089769,"Downregulated","DEGs_Data_2.csv"
"204620_s_at",0.007943,1.3950646,"Upregulated","DEGs_Data_2.csv"
"240385_at",0.007943,-1.4084771,"Downregulated","DEGs_Data_2.csv"
"219908_at",0.007958,2.5600329,"Upregulated","DEGs_Data_2.csv"
"1561624_at",0.007958,-0.8682741,"Not_Significant","DEGs_Data_2.csv"
"210641_at",0.007958,-3.5024798,"Downregulated","DEGs_Data_2.csv"
"1555606_a_at",0.007958,-1.3472788,"Downregulated","DEGs_Data_2.csv"
"233876_at",0.007999,-1.1466635,"Downregulated","DEGs_Data_2.csv"
"219274_at",0.007999,-1.1263904,"Downregulated","DEGs_Data_2.csv"
"1568634_a_at",0.007999,-2.3766201,"Downregulated","DEGs_Data_2.csv"
"241981_at",0.007999,-2.0391,"Downregulated","DEGs_Data_2.csv"
"201852_x_at",0.008001,1.3184085,"Upregulated","DEGs_Data_2.csv"
"217385_at",0.008006,-1.8060351,"Downregulated","DEGs_Data_2.csv"
"231463_at",0.008006,-3.5770859,"Downregulated","DEGs_Data_2.csv"
"215103_at",0.008006,-2.8554529,"Downregulated","DEGs_Data_2.csv"
"226994_at",0.008006,-0.6902816,"Not_Significant","DEGs_Data_2.csv"
"240334_at",0.008006,-1.1944521,"Downregulated","DEGs_Data_2.csv"
"212594_at",0.008014,-1.6238949,"Downregulated","DEGs_Data_2.csv"
"1562081_a_at",0.008014,-0.7212366,"Not_Significant","DEGs_Data_2.csv"
"240314_at",0.008014,-0.8161496,"Not_Significant","DEGs_Data_2.csv"
"227782_at",0.008014,-3.1920251,"Downregulated","DEGs_Data_2.csv"
"233463_at",0.008014,-2.1346231,"Downregulated","DEGs_Data_2.csv"
"203913_s_at",0.008014,-3.5085203,"Downregulated","DEGs_Data_2.csv"
"202613_at",0.008014,0.9621214,"Not_Significant","DEGs_Data_2.csv"
"243386_at",0.008014,-0.992247,"Not_Significant","DEGs_Data_2.csv"
"215780_s_at",0.008014,0.9446194,"Not_Significant","DEGs_Data_2.csv"
"209474_s_at",0.008014,0.863866,"Not_Significant","DEGs_Data_2.csv"
"229740_at",0.008014,-2.606567,"Downregulated","DEGs_Data_2.csv"
"238615_at",0.008014,-1.1987437,"Downregulated","DEGs_Data_2.csv"
"229054_at",0.008014,-0.8616773,"Not_Significant","DEGs_Data_2.csv"
"213624_at",0.008014,-1.2151709,"Downregulated","DEGs_Data_2.csv"
"201535_at",0.008014,-1.4608716,"Downregulated","DEGs_Data_2.csv"
"218487_at",0.008014,-1.065235,"Downregulated","DEGs_Data_2.csv"
"225726_s_at",0.008014,-1.1431647,"Downregulated","DEGs_Data_2.csv"
"222547_at",0.008053,0.8883209,"Not_Significant","DEGs_Data_2.csv"
"201323_at",0.008086,0.7690456,"Not_Significant","DEGs_Data_2.csv"
"238617_at",0.008092,2.0574511,"Upregulated","DEGs_Data_2.csv"
"225687_at",0.008144,1.6107055,"Upregulated","DEGs_Data_2.csv"
"201517_at",0.008193,0.7304993,"Not_Significant","DEGs_Data_2.csv"
"219562_at",0.008241,-1.6230493,"Downregulated","DEGs_Data_2.csv"
"206885_x_at",0.008251,-2.2005077,"Downregulated","DEGs_Data_2.csv"
"206556_at",0.008251,-2.8468237,"Downregulated","DEGs_Data_2.csv"
"231555_at",0.008251,-1.5507243,"Downregulated","DEGs_Data_2.csv"
"208147_s_at",0.008251,-2.5299444,"Downregulated","DEGs_Data_2.csv"
"228929_at",0.008251,-1.3401498,"Downregulated","DEGs_Data_2.csv"
"216080_s_at",0.008251,1.5694341,"Upregulated","DEGs_Data_2.csv"
"1553530_a_at",0.008251,1.0434826,"Upregulated","DEGs_Data_2.csv"
"201534_s_at",0.008251,-1.7564404,"Downregulated","DEGs_Data_2.csv"
"215022_x_at",0.008251,-0.7776103,"Not_Significant","DEGs_Data_2.csv"
"212111_at",0.008251,-0.9205938,"Not_Significant","DEGs_Data_2.csv"
"202993_at",0.008251,-0.7383965,"Not_Significant","DEGs_Data_2.csv"
"242271_at",0.008251,-4.0798108,"Downregulated","DEGs_Data_2.csv"
"238178_at",0.008251,-1.093515,"Downregulated","DEGs_Data_2.csv"
"225874_at",0.008251,-1.488681,"Downregulated","DEGs_Data_2.csv"
"233805_at",0.008251,-2.3309018,"Downregulated","DEGs_Data_2.csv"
"220318_at",0.008254,-1.8748352,"Downregulated","DEGs_Data_2.csv"
"1559631_at",0.008301,-1.0546754,"Downregulated","DEGs_Data_2.csv"
"210002_at",0.008304,-1.797253,"Downregulated","DEGs_Data_2.csv"
"214091_s_at",0.008304,-1.338384,"Downregulated","DEGs_Data_2.csv"
"203167_at",0.008355,1.0471557,"Upregulated","DEGs_Data_2.csv"
"217605_at",0.008355,-0.776706,"Not_Significant","DEGs_Data_2.csv"
"1557474_at",0.008355,-2.930879,"Downregulated","DEGs_Data_2.csv"
"227629_at",0.008357,-1.8970453,"Downregulated","DEGs_Data_2.csv"
"227982_at",0.008358,-0.7698445,"Not_Significant","DEGs_Data_2.csv"
"222450_at",0.008361,1.9374348,"Upregulated","DEGs_Data_2.csv"
"1558233_s_at",0.008369,0.8627196,"Not_Significant","DEGs_Data_2.csv"
"229006_at",0.008398,-1.2919189,"Downregulated","DEGs_Data_2.csv"
"218967_s_at",0.008398,-1.0558976,"Downregulated","DEGs_Data_2.csv"
"212228_s_at",0.008404,-0.7546953,"Not_Significant","DEGs_Data_2.csv"
"220161_s_at",0.008486,-1.5895673,"Downregulated","DEGs_Data_2.csv"
"37278_at",0.008511,-0.8063978,"Not_Significant","DEGs_Data_2.csv"
"217294_s_at",0.008592,1.4491932,"Upregulated","DEGs_Data_2.csv"
"1565909_at",0.008618,-1.4229498,"Downregulated","DEGs_Data_2.csv"
"209875_s_at",0.008638,3.3893749,"Upregulated","DEGs_Data_2.csv"
"205486_at",0.008638,-0.8702411,"Not_Significant","DEGs_Data_2.csv"
"208875_s_at",0.008682,1.1034602,"Upregulated","DEGs_Data_2.csv"
"212800_at",0.008682,1.1046608,"Upregulated","DEGs_Data_2.csv"
"236279_at",0.008682,-1.0884699,"Downregulated","DEGs_Data_2.csv"
"206429_at",0.008682,-1.6549697,"Downregulated","DEGs_Data_2.csv"
"205102_at",0.008703,-1.4000728,"Downregulated","DEGs_Data_2.csv"
"206224_at",0.008703,3.561329,"Upregulated","DEGs_Data_2.csv"
"219802_at",0.008703,-1.1209419,"Downregulated","DEGs_Data_2.csv"
"209082_s_at",0.008703,0.9512177,"Not_Significant","DEGs_Data_2.csv"
"201162_at",0.008704,1.3692768,"Upregulated","DEGs_Data_2.csv"
"242998_at",0.008764,-3.6224081,"Downregulated","DEGs_Data_2.csv"
"213492_at",0.008783,-3.632564,"Downregulated","DEGs_Data_2.csv"
"1554714_at",0.008783,-1.8997355,"Downregulated","DEGs_Data_2.csv"
"242733_at",0.008783,-3.5182512,"Downregulated","DEGs_Data_2.csv"
"1566935_at",0.008785,-1.8326354,"Downregulated","DEGs_Data_2.csv"
"219398_at",0.008787,-1.6291401,"Downregulated","DEGs_Data_2.csv"
"1568609_s_at",0.008787,0.8964077,"Not_Significant","DEGs_Data_2.csv"
"203074_at",0.008796,2.160444,"Upregulated","DEGs_Data_2.csv"
"203771_s_at",0.008832,0.9527784,"Not_Significant","DEGs_Data_2.csv"
"240826_at",0.008897,2.0162063,"Upregulated","DEGs_Data_2.csv"
"201835_s_at",0.008905,-0.8336399,"Not_Significant","DEGs_Data_2.csv"
"219405_at",0.00891,-0.7420039,"Not_Significant","DEGs_Data_2.csv"
"206392_s_at",0.008926,2.2302606,"Upregulated","DEGs_Data_2.csv"
"1554077_a_at",0.00893,-0.714744,"Not_Significant","DEGs_Data_2.csv"
"204320_at",0.00893,4.4773318,"Upregulated","DEGs_Data_2.csv"
"222016_s_at",0.00893,-1.1499849,"Downregulated","DEGs_Data_2.csv"
"225106_s_at",0.00893,0.867589,"Not_Significant","DEGs_Data_2.csv"
"208440_at",0.009004,-1.4217165,"Downregulated","DEGs_Data_2.csv"
"1552834_at",0.009004,-2.9865555,"Downregulated","DEGs_Data_2.csv"
"212563_at",0.009004,1.096152,"Upregulated","DEGs_Data_2.csv"
"1553907_a_at",0.009004,-2.4707344,"Downregulated","DEGs_Data_2.csv"
"242349_at",0.009015,-0.8413777,"Not_Significant","DEGs_Data_2.csv"
"224896_s_at",0.009045,0.8439743,"Not_Significant","DEGs_Data_2.csv"
"1565598_at",0.009123,-1.2090821,"Downregulated","DEGs_Data_2.csv"
"204068_at",0.009171,1.059411,"Upregulated","DEGs_Data_2.csv"
"227801_at",0.009171,0.9651947,"Not_Significant","DEGs_Data_2.csv"
"220753_s_at",0.009175,-1.1114688,"Downregulated","DEGs_Data_2.csv"
"207924_x_at",0.009183,-2.0517433,"Downregulated","DEGs_Data_2.csv"
"205165_at",0.009197,1.9216114,"Upregulated","DEGs_Data_2.csv"
"214175_x_at",0.009199,1.0021973,"Upregulated","DEGs_Data_2.csv"
"202730_s_at",0.009237,-1.2381202,"Downregulated","DEGs_Data_2.csv"
"235944_at",0.009254,1.9939599,"Upregulated","DEGs_Data_2.csv"
"202766_s_at",0.009268,1.7708897,"Upregulated","DEGs_Data_2.csv"
"200755_s_at",0.009281,0.777397,"Not_Significant","DEGs_Data_2.csv"
"204182_s_at",0.009284,-0.9648355,"Not_Significant","DEGs_Data_2.csv"
"234556_at",0.009294,-2.957226,"Downregulated","DEGs_Data_2.csv"
"203658_at",0.009294,-0.9459282,"Not_Significant","DEGs_Data_2.csv"
"226384_at",0.009294,-1.1114821,"Downregulated","DEGs_Data_2.csv"
"243329_at",0.009294,-0.7796882,"Not_Significant","DEGs_Data_2.csv"
"218029_at",0.009294,1.8383422,"Upregulated","DEGs_Data_2.csv"
"217539_at",0.009294,-0.9155597,"Not_Significant","DEGs_Data_2.csv"
"206391_at",0.009294,2.3214493,"Upregulated","DEGs_Data_2.csv"
"200856_x_at",0.0093,-0.5347673,"Not_Significant","DEGs_Data_2.csv"
"232680_at",0.009363,-0.9644589,"Not_Significant","DEGs_Data_2.csv"
"201223_s_at",0.009363,0.6815646,"Not_Significant","DEGs_Data_2.csv"
"204736_s_at",0.009363,1.6382291,"Upregulated","DEGs_Data_2.csv"
"1567219_at",0.009363,1.0499703,"Upregulated","DEGs_Data_2.csv"
"231211_s_at",0.009363,-4.1353181,"Downregulated","DEGs_Data_2.csv"
"237654_at",0.009363,-1.693181,"Downregulated","DEGs_Data_2.csv"
"220750_s_at",0.009363,0.8489615,"Not_Significant","DEGs_Data_2.csv"
"232929_at",0.009368,-1.0290066,"Downregulated","DEGs_Data_2.csv"
"222409_at",0.009368,0.8809599,"Not_Significant","DEGs_Data_2.csv"
"218797_s_at",0.009368,-0.7404815,"Not_Significant","DEGs_Data_2.csv"
"220524_at",0.009368,-1.7681553,"Downregulated","DEGs_Data_2.csv"
"243921_at",0.009368,2.4043439,"Upregulated","DEGs_Data_2.csv"
"218336_at",0.009368,0.899488,"Not_Significant","DEGs_Data_2.csv"
"209955_s_at",0.009368,3.9920989,"Upregulated","DEGs_Data_2.csv"
"207655_s_at",0.009368,-1.1883016,"Downregulated","DEGs_Data_2.csv"
"1554246_at",0.009368,-1.2522631,"Downregulated","DEGs_Data_2.csv"
"223535_at",0.009368,-0.9450508,"Not_Significant","DEGs_Data_2.csv"
"243562_at",0.009368,-2.4980522,"Downregulated","DEGs_Data_2.csv"
"206170_at",0.009368,-2.1689328,"Downregulated","DEGs_Data_2.csv"
"1563816_at",0.009368,-1.9289274,"Downregulated","DEGs_Data_2.csv"
"232217_at",0.009368,1.4956806,"Upregulated","DEGs_Data_2.csv"
"238640_at",0.009368,-0.7833838,"Not_Significant","DEGs_Data_2.csv"
"206445_s_at",0.009368,0.7946598,"Not_Significant","DEGs_Data_2.csv"
"223512_at",0.009368,-0.8956232,"Not_Significant","DEGs_Data_2.csv"
"221766_s_at",0.009368,-1.5800376,"Downregulated","DEGs_Data_2.csv"
"213964_x_at",0.009368,-1.09992,"Downregulated","DEGs_Data_2.csv"
"235420_at",0.009368,-3.3436518,"Downregulated","DEGs_Data_2.csv"
"201468_s_at",0.009368,-1.4487058,"Downregulated","DEGs_Data_2.csv"
"223176_at",0.009368,0.8159959,"Not_Significant","DEGs_Data_2.csv"
"204704_s_at",0.009369,-4.5435921,"Downregulated","DEGs_Data_2.csv"
"205765_at",0.009382,-2.0910967,"Downregulated","DEGs_Data_2.csv"
"200710_at",0.009382,-0.9348712,"Not_Significant","DEGs_Data_2.csv"
"219979_s_at",0.009382,1.0014325,"Upregulated","DEGs_Data_2.csv"
"221505_at",0.009401,0.8146507,"Not_Significant","DEGs_Data_2.csv"
"1567013_at",0.009401,-1.7211358,"Downregulated","DEGs_Data_2.csv"
"1567107_s_at",0.009411,0.9186002,"Not_Significant","DEGs_Data_2.csv"
"202952_s_at",0.009411,2.6351668,"Upregulated","DEGs_Data_2.csv"
"234604_at",0.009411,-0.8856343,"Not_Significant","DEGs_Data_2.csv"
"201111_at",0.009411,1.1679091,"Upregulated","DEGs_Data_2.csv"
"223530_at",0.009411,0.8707203,"Not_Significant","DEGs_Data_2.csv"
"230135_at",0.009417,-2.8647426,"Downregulated","DEGs_Data_2.csv"
"204437_s_at",0.009432,-2.5936504,"Downregulated","DEGs_Data_2.csv"
"227256_at",0.009437,0.8367569,"Not_Significant","DEGs_Data_2.csv"
"1552400_a_at",0.009471,-1.79497,"Downregulated","DEGs_Data_2.csv"
"220351_at",0.009523,-2.1517332,"Downregulated","DEGs_Data_2.csv"
"1553171_x_at",0.009523,-0.8546003,"Not_Significant","DEGs_Data_2.csv"
"1566605_at",0.009547,-1.0603697,"Downregulated","DEGs_Data_2.csv"
